lead_time_id,component_id,supplier_id,effective_date,lead_time_weeks,change_reason,recorded_at
LT_INT_001284,C054,SUP002,2024-08-01,13,月次更新,2024-08-01
LT_INT_001285,C054,SUP002,2024-09-01,15,月次更新,2024-09-01
LT_INT_001286,C054,SUP002,2024-11-01,14,月次更新,2024-11-01
LT_INT_001287,C054,SUP002,2024-12-01,15,月次更新,2024-12-01
LT_INT_001288,C054,SUP002,2025-02-01,14,月次更新,2025-02-01
LT_INT_001289,C054,SUP002,2025-03-01,13,月次更新,2025-03-01
LT_INT_001290,C054,SUP002,2025-05-01,14,月次更新,2025-05-01
LT_INT_001291,C054,SUP002,2025-06-01,14,月次更新,2025-06-01
LT_INT_001292,C054,SUP002,2025-08-01,13,月次更新,2025-08-01
LT_INT_001293,C054,SUP002,2025-09-01,13,月次更新,2025-09-01
LT_INT_001294,C054,SUP002,2025-11-01,13,月次更新,2025-11-01
LT_INT_001295,C054,SUP002,2025-12-01,13,月次更新,2025-12-01
LT000703,C055,SUP009,2023-01-01,22,初回登録,2023-01-01
LT000704,C055,SUP009,2023-04-01,20,通常,2023-04-01
LT000705,C055,SUP009,2023-07-01,16,工場増強,2023-07-01
LT000706,C055,SUP009,2023-10-01,14,工場増強,2023-10-01
LT000707,C055,SUP009,2024-01-01,13,通常,2024-01-01
LT000708,C055,SUP009,2024-04-01,12,通常,2024-04-01
LT000709,C055,SUP009,2024-07-01,11,通常,2024-07-01
LT000710,C055,SUP009,2024-10-01,12,通常,2024-10-01
LT000711,C055,SUP009,2025-01-01,9,需給改善,2025-01-01
LT000712,C055,SUP009,2025-04-01,10,需給逼迫,2025-04-01
LT000713,C055,SUP009,2025-07-01,9,通常,2025-07-01
LT000714,C055,SUP009,2025-10-01,9,通常,2025-10-01
LT000715,C055,SUP009,2026-01-01,9,通常,2026-01-01
LT_INT_001296,C055,SUP009,2023-02-01,20,月次更新,2023-02-01
LT_INT_001297,C055,SUP009,2023-03-01,19,月次更新,2023-03-01
LT_INT_001298,C055,SUP009,2023-05-01,17,月次更新,2023-05-01
LT_INT_001299,C055,SUP009,2023-06-01,17,月次更新,2023-06-01
LT_INT_001300,C055,SUP009,2023-08-01,15,月次更新,2023-08-01
LT_INT_001301,C055,SUP009,2023-09-01,14,月次更新,2023-09-01
LT_INT_001302,C055,SUP009,2023-11-01,12,月次更新,2023-11-01
LT_INT_001303,C055,SUP009,2023-12-01,14,月次更新,2023-12-01
LT_INT_001304,C055,SUP009,2024-02-01,11,月次更新,2024-02-01
LT_INT_001305,C055,SUP009,2024-03-01,12,月次更新,2024-03-01
LT_INT_001306,C055,SUP009,2024-05-01,11,月次更新,2024-05-01
LT_INT_001307,C055,SUP009,2024-06-01,10,月次更新,2024-06-01
LT_INT_001308,C055,SUP009,2024-08-01,10,月次更新,2024-08-01
LT_INT_001309,C055,SUP009,2024-09-01,11,月次更新,2024-09-01
LT_INT_001310,C055,SUP009,2024-11-01,11,月次更新,2024-11-01
LT_INT_001311,C055,SUP009,2024-12-01,10,月次更新,2024-12-01
LT_INT_001312,C055,SUP009,2025-02-01,8,月次更新,2025-02-01
LT_INT_001313,C055,SUP009,2025-03-01,9,月次更新,2025-03-01
LT_INT_001314,C055,SUP009,2025-05-01,10,月次更新,2025-05-01
LT_INT_001315,C055,SUP009,2025-06-01,11,月次更新,2025-06-01
LT_INT_001316,C055,SUP009,2025-08-01,9,月次更新,2025-08-01
LT_INT_001317,C055,SUP009,2025-09-01,9,月次更新,2025-09-01
LT_INT_001318,C055,SUP009,2025-11-01,9,月次更新,2025-11-01
LT_INT_001319,C055,SUP009,2025-12-01,9,月次更新,2025-12-01
LT000716,C056,SUP009,2023-01-01,22,初回登録,2023-01-01
LT000717,C056,SUP009,2023-04-01,20,通常,2023-04-01
LT000718,C056,SUP009,2023-07-01,16,需給改善,2023-07-01
LT000719,C056,SUP009,2023-10-01,12,需給改善,2023-10-01
LT000720,C056,SUP009,2024-01-01,13,通常,2024-01-01
LT000721,C056,SUP009,2024-04-01,13,通常,2024-04-01
LT000722,C056,SUP009,2024-07-01,11,需給改善,2024-07-01
LT000723,C056,SUP009,2024-10-01,11,通常,2024-10-01
LT000724,C056,SUP009,2025-01-01,9,工場増強,2025-01-01
LT000725,C056,SUP009,2025-04-01,10,ファウンドリ不足,2025-04-01
LT000726,C056,SUP009,2025-07-01,6,通常,2025-07-01
LT000727,C056,SUP009,2025-10-01,6,通常,2025-10-01
LT000728,C056,SUP009,2026-01-01,10,通常,2026-01-01
LT_INT_001320,C056,SUP009,2023-02-01,20,月次更新,2023-02-01
LT_INT_001321,C056,SUP009,2023-03-01,20,月次更新,2023-03-01
LT_INT_001322,C056,SUP009,2023-05-01,17,月次更新,2023-05-01
LT_INT_001323,C056,SUP009,2023-06-01,18,月次更新,2023-06-01
LT_INT_001324,C056,SUP009,2023-08-01,13,月次更新,2023-08-01
LT_INT_001325,C056,SUP009,2023-09-01,13,月次更新,2023-09-01
LT_INT_001326,C056,SUP009,2023-11-01,12,月次更新,2023-11-01
LT_INT_001327,C056,SUP009,2023-12-01,12,月次更新,2023-12-01
LT_INT_001328,C056,SUP009,2024-02-01,12,月次更新,2024-02-01
LT_INT_001329,C056,SUP009,2024-03-01,14,月次更新,2024-03-01
LT_INT_001330,C056,SUP009,2024-05-01,13,月次更新,2024-05-01
LT_INT_001331,C056,SUP009,2024-06-01,10,月次更新,2024-06-01
LT_INT_001332,C056,SUP009,2024-08-01,11,月次更新,2024-08-01
LT_INT_001333,C056,SUP009,2024-09-01,12,月次更新,2024-09-01
LT_INT_001334,C056,SUP009,2024-11-01,10,月次更新,2024-11-01
LT_INT_001335,C056,SUP009,2024-12-01,8,月次更新,2024-12-01
LT_INT_001336,C056,SUP009,2025-02-01,9,月次更新,2025-02-01
LT_INT_001337,C056,SUP009,2025-03-01,10,月次更新,2025-03-01
LT_INT_001338,C056,SUP009,2025-05-01,11,月次更新,2025-05-01
LT_INT_001339,C056,SUP009,2025-06-01,10,月次更新,2025-06-01
LT_INT_001340,C056,SUP009,2025-08-01,7,月次更新,2025-08-01
LT_INT_001341,C056,SUP009,2025-09-01,6,月次更新,2025-09-01
LT_INT_001342,C056,SUP009,2025-11-01,8,月次更新,2025-11-01
LT_INT_001343,C056,SUP009,2025-12-01,6,月次更新,2025-12-01
LT000729,C057,SUP005,2023-01-01,44,初回登録,2023-01-01
LT000730,C057,SUP005,2023-04-01,36,増産効果,2023-04-01
LT000731,C057,SUP005,2023-07-01,30,工場増強,2023-07-01
LT000732,C057,SUP005,2023-10-01,30,通常,2023-10-01
LT000733,C057,SUP005,2024-01-01,26,需給改善,2024-01-01
LT000734,C057,SUP005,2024-04-01,24,通常,2024-04-01
LT000735,C057,SUP005,2024-07-01,20,増産効果,2024-07-01
LT000736,C057,SUP005,2024-10-01,21,通常,2024-10-01
LT000737,C057,SUP005,2025-01-01,21,通常,2025-01-01
LT000738,C057,SUP005,2025-04-01,21,通常,2025-04-01
LT000739,C057,SUP005,2025-07-01,21,通常,2025-07-01
LT000740,C057,SUP005,2025-10-01,21,工場増強,2025-10-01
LT000741,C057,SUP005,2026-01-01,21,通常,2026-01-01
LT_INT_001344,C057,SUP005,2023-02-01,42,月次更新,2023-02-01
LT_INT_001345,C057,SUP005,2023-03-01,37,月次更新,2023-03-01
LT_INT_001346,C057,SUP005,2023-05-01,33,月次更新,2023-05-01
LT_INT_001347,C057,SUP005,2023-06-01,31,月次更新,2023-06-01
LT_INT_001348,C057,SUP005,2023-08-01,31,月次更新,2023-08-01
LT_INT_001349,C057,SUP005,2023-09-01,30,月次更新,2023-09-01
LT_INT_001350,C057,SUP005,2023-11-01,29,月次更新,2023-11-01
LT_INT_001351,C057,SUP005,2023-12-01,26,月次更新,2023-12-01
LT_INT_001352,C057,SUP005,2024-02-01,25,月次更新,2024-02-01
LT_INT_001353,C057,SUP005,2024-03-01,25,月次更新,2024-03-01
LT_INT_001354,C057,SUP005,2024-05-01,21,月次更新,2024-05-01
LT_INT_001355,C057,SUP005,2024-06-01,20,月次更新,2024-06-01
LT_INT_001356,C057,SUP005,2024-08-01,21,月次更新,2024-08-01
LT_INT_001357,C057,SUP005,2024-09-01,21,月次更新,2024-09-01
LT_INT_001358,C057,SUP005,2024-11-01,22,月次更新,2024-11-01
LT_INT_001359,C057,SUP005,2024-12-01,20,月次更新,2024-12-01
LT_INT_001360,C057,SUP005,2025-02-01,22,月次更新,2025-02-01
LT_INT_001361,C057,SUP005,2025-03-01,20,月次更新,2025-03-01
LT_INT_001362,C057,SUP005,2025-05-01,22,月次更新,2025-05-01
LT_INT_001363,C057,SUP005,2025-06-01,21,月次更新,2025-06-01
LT_INT_001364,C057,SUP005,2025-08-01,21,月次更新,2025-08-01
LT_INT_001365,C057,SUP005,2025-09-01,21,月次更新,2025-09-01
LT_INT_001366,C057,SUP005,2025-11-01,21,月次更新,2025-11-01
LT_INT_001367,C057,SUP005,2025-12-01,21,月次更新,2025-12-01
LT000742,C058,SUP008,2023-01-01,50,初回登録,2023-01-01
LT000743,C058,SUP008,2023-04-01,42,工場増強,2023-04-01
LT000744,C058,SUP008,2023-07-01,39,通常,2023-07-01
LT000745,C058,SUP008,2023-10-01,30,工場増強,2023-10-01
LT000746,C058,SUP008,2024-01-01,33,通常,2024-01-01
LT000747,C058,SUP008,2024-04-01,31,通常,2024-04-01
LT000748,C058,SUP008,2024-07-01,23,物流混雑緩和,2024-07-01
LT000749,C058,SUP008,2024-10-01,25,通常,2024-10-01
LT000750,C058,SUP008,2025-01-01,25,通常,2025-01-01
LT000751,C058,SUP008,2025-04-01,27,通常,2025-04-01
LT000752,C058,SUP008,2025-07-01,23,通常,2025-07-01
LT000753,C058,SUP008,2025-10-01,23,工場増強,2025-10-01
LT000754,C058,SUP008,2026-01-01,23,通常,2026-01-01
LT_INT_001368,C058,SUP008,2023-02-01,46,月次更新,2023-02-01
LT_INT_001369,C058,SUP008,2023-03-01,43,月次更新,2023-03-01
LT_INT_001370,C058,SUP008,2023-05-01,40,月次更新,2023-05-01
LT_INT_001371,C058,SUP008,2023-06-01,40,月次更新,2023-06-01
LT_INT_001372,C058,SUP008,2023-08-01,36,月次更新,2023-08-01
LT_INT_001373,C058,SUP008,2023-09-01,32,月次更新,2023-09-01
LT_INT_001374,C058,SUP008,2023-11-01,32,月次更新,2023-11-01
LT_INT_001375,C058,SUP008,2023-12-01,33,月次更新,2023-12-01
LT_INT_001376,C058,SUP008,2024-02-01,32,月次更新,2024-02-01
LT_INT_001377,C058,SUP008,2024-03-01,31,月次更新,2024-03-01
LT_INT_001378,C058,SUP008,2024-05-01,27,月次更新,2024-05-01
LT_INT_001379,C058,SUP008,2024-06-01,26,月次更新,2024-06-01
LT_INT_001380,C058,SUP008,2024-08-01,22,月次更新,2024-08-01
LT_INT_001381,C058,SUP008,2024-09-01,24,月次更新,2024-09-01
LT_INT_001382,C058,SUP008,2024-11-01,26,月次更新,2024-11-01
LT_INT_001383,C058,SUP008,2024-12-01,26,月次更新,2024-12-01
LT_INT_001384,C058,SUP008,2025-02-01,25,月次更新,2025-02-01
LT_INT_001385,C058,SUP008,2025-03-01,25,月次更新,2025-03-01
LT_INT_001386,C058,SUP008,2025-05-01,26,月次更新,2025-05-01
LT_INT_001387,C058,SUP008,2025-06-01,28,月次更新,2025-06-01
LT_INT_001388,C058,SUP008,2025-08-01,23,月次更新,2025-08-01
LT_INT_001389,C058,SUP008,2025-09-01,23,月次更新,2025-09-01
LT_INT_001390,C058,SUP008,2025-11-01,23,月次更新,2025-11-01
LT_INT_001391,C058,SUP008,2025-12-01,23,月次更新,2025-12-01
LT000755,C059,SUP008,2023-01-01,46,初回登録,2023-01-01
LT000756,C059,SUP008,2023-04-01,42,通常,2023-04-01
LT000757,C059,SUP008,2023-07-01,35,需給改善,2023-07-01
LT000758,C059,SUP008,2023-10-01,33,通常,2023-10-01
LT000759,C059,SUP008,2024-01-01,28,増産効果,2024-01-01
LT000760,C059,SUP008,2024-04-01,27,通常,2024-04-01
LT000761,C059,SUP008,2024-07-01,22,物流混雑緩和,2024-07-01
LT000762,C059,SUP008,2024-10-01,24,通常,2024-10-01
LT000763,C059,SUP008,2025-01-01,22,通常,2025-01-01
LT000764,C059,SUP008,2025-04-01,23,通常,2025-04-01
LT000765,C059,SUP008,2025-07-01,22,通常,2025-07-01
LT000766,C059,SUP008,2025-10-01,22,通常,2025-10-01
LT000767,C059,SUP008,2026-01-01,22,通常,2026-01-01
LT_INT_001392,C059,SUP008,2023-02-01,44,月次更新,2023-02-01
LT_INT_001393,C059,SUP008,2023-03-01,42,月次更新,2023-03-01
LT_INT_001394,C059,SUP008,2023-05-01,39,月次更新,2023-05-01
LT_INT_001395,C059,SUP008,2023-06-01,38,月次更新,2023-06-01
LT_INT_001396,C059,SUP008,2023-08-01,33,月次更新,2023-08-01
LT_INT_001397,C059,SUP008,2023-09-01,34,月次更新,2023-09-01
LT_INT_001398,C059,SUP008,2023-11-01,32,月次更新,2023-11-01
LT_INT_001399,C059,SUP008,2023-12-01,28,月次更新,2023-12-01
LT_INT_001400,C059,SUP008,2024-02-01,26,月次更新,2024-02-01
LT_INT_001401,C059,SUP008,2024-03-01,28,月次更新,2024-03-01
LT_INT_001402,C059,SUP008,2024-05-01,26,月次更新,2024-05-01
LT_INT_001403,C059,SUP008,2024-06-01,24,月次更新,2024-06-01
LT_INT_001404,C059,SUP008,2024-08-01,23,月次更新,2024-08-01
LT_INT_001405,C059,SUP008,2024-09-01,22,月次更新,2024-09-01
LT_INT_001406,C059,SUP008,2024-11-01,22,月次更新,2024-11-01
LT_INT_001407,C059,SUP008,2024-12-01,23,月次更新,2024-12-01
LT_INT_001408,C059,SUP008,2025-02-01,22,月次更新,2025-02-01
LT_INT_001409,C059,SUP008,2025-03-01,22,月次更新,2025-03-01
LT_INT_001410,C059,SUP008,2025-05-01,22,月次更新,2025-05-01
LT_INT_001411,C059,SUP008,2025-06-01,24,月次更新,2025-06-01
LT_INT_001412,C059,SUP008,2025-08-01,22,月次更新,2025-08-01
LT_INT_001413,C059,SUP008,2025-09-01,22,月次更新,2025-09-01
LT_INT_001414,C059,SUP008,2025-11-01,22,月次更新,2025-11-01
LT_INT_001415,C059,SUP008,2025-12-01,22,月次更新,2025-12-01
LT000768,C060,SUP009,2023-01-01,28,初回登録,2023-01-01
LT000769,C060,SUP009,2023-04-01,28,通常,2023-04-01
LT000770,C060,SUP009,2023-07-01,20,増産効果,2023-07-01
LT000771,C060,SUP009,2023-10-01,21,通常,2023-10-01
LT000772,C060,SUP009,2024-01-01,21,通常,2024-01-01
LT000773,C060,SUP009,2024-04-01,16,物流混雑緩和,2024-04-01
LT000774,C060,SUP009,2024-07-01,15,通常,2024-07-01
LT000775,C060,SUP009,2024-10-01,14,通常,2024-10-01
LT000776,C060,SUP009,2025-01-01,14,通常,2025-01-01
LT000777,C060,SUP009,2025-04-01,15,通常,2025-04-01
LT000778,C060,SUP009,2025-07-01,12,通常,2025-07-01
LT000779,C060,SUP009,2025-10-01,12,工場増強,2025-10-01
LT000780,C060,SUP009,2026-01-01,12,通常,2026-01-01
LT_INT_001416,C060,SUP009,2023-02-01,28,月次更新,2023-02-01
LT_INT_001417,C060,SUP009,2023-03-01,27,月次更新,2023-03-01
LT_INT_001418,C060,SUP009,2023-05-01,25,月次更新,2023-05-01
LT_INT_001419,C060,SUP009,2023-06-01,21,月次更新,2023-06-01
LT_INT_001420,C060,SUP009,2023-08-01,19,月次更新,2023-08-01
LT_INT_001421,C060,SUP009,2023-09-01,21,月次更新,2023-09-01
LT_INT_001422,C060,SUP009,2023-11-01,21,月次更新,2023-11-01
LT_INT_001423,C060,SUP009,2023-12-01,20,月次更新,2023-12-01
LT_INT_001424,C060,SUP009,2024-02-01,19,月次更新,2024-02-01
LT_INT_001425,C060,SUP009,2024-03-01,17,月次更新,2024-03-01
LT_INT_001426,C060,SUP009,2024-05-01,16,月次更新,2024-05-01
LT_INT_001427,C060,SUP009,2024-06-01,15,月次更新,2024-06-01
LT_INT_001428,C060,SUP009,2024-08-01,15,月次更新,2024-08-01
LT_INT_001429,C060,SUP009,2024-09-01,13,月次更新,2024-09-01
LT_INT_001430,C060,SUP009,2024-11-01,14,月次更新,2024-11-01
LT_INT_001431,C060,SUP009,2024-12-01,13,月次更新,2024-12-01
LT_INT_001432,C060,SUP009,2025-02-01,14,月次更新,2025-02-01
LT_INT_001433,C060,SUP009,2025-03-01,13,月次更新,2025-03-01
LT_INT_001434,C060,SUP009,2025-05-01,15,月次更新,2025-05-01
LT_INT_001435,C060,SUP009,2025-06-01,15,月次更新,2025-06-01
LT_INT_001436,C060,SUP009,2025-08-01,12,月次更新,2025-08-01
LT_INT_001437,C060,SUP009,2025-09-01,12,月次更新,2025-09-01
LT_INT_001438,C060,SUP009,2025-11-01,12,月次更新,2025-11-01
LT_INT_001439,C060,SUP009,2025-12-01,12,月次更新,2025-12-01
LT000781,C061,SUP009,2023-01-01,30,初回登録,2023-01-01
LT000782,C061,SUP009,2023-04-01,24,増産効果,2023-04-01
LT000783,C061,SUP009,2023-07-01,20,物流混雑緩和,2023-07-01
LT000784,C061,SUP009,2023-10-01,18,通常,2023-10-01
LT000785,C061,SUP009,2024-01-01,17,通常,2024-01-01
LT000786,C061,SUP009,2024-04-01,15,物流混雑緩和,2024-04-01
LT000787,C061,SUP009,2024-07-01,13,増産効果,2024-07-01
LT000788,C061,SUP009,2024-10-01,14,通常,2024-10-01
LT000789,C061,SUP009,2025-01-01,12,物流混雑緩和,2025-01-01
LT000790,C061,SUP009,2025-04-01,11,通常,2025-04-01
LT000791,C061,SUP009,2025-07-01,13,通常,2025-07-01
LT000792,C061,SUP009,2025-10-01,13,通常,2025-10-01
LT000793,C061,SUP009,2026-01-01,13,通常,2026-01-01
LT_INT_001440,C061,SUP009,2023-02-01,28,月次更新,2023-02-01
LT_INT_001441,C061,SUP009,2023-03-01,26,月次更新,2023-03-01
LT_INT_001442,C061,SUP009,2023-05-01,22,月次更新,2023-05-01
LT_INT_001443,C061,SUP009,2023-06-01,20,月次更新,2023-06-01
LT_INT_001444,C061,SUP009,2023-08-01,20,月次更新,2023-08-01
LT_INT_001445,C061,SUP009,2023-09-01,18,月次更新,2023-09-01
LT_INT_001446,C061,SUP009,2023-11-01,18,月次更新,2023-11-01
LT_INT_001447,C061,SUP009,2023-12-01,17,月次更新,2023-12-01
LT_INT_001448,C061,SUP009,2024-02-01,16,月次更新,2024-02-01
LT_INT_001449,C061,SUP009,2024-03-01,14,月次更新,2024-03-01
LT_INT_001450,C061,SUP009,2024-05-01,13,月次更新,2024-05-01
LT_INT_001451,C061,SUP009,2024-06-01,14,月次更新,2024-06-01
LT_INT_001452,C061,SUP009,2024-08-01,12,月次更新,2024-08-01
LT_INT_001453,C061,SUP009,2024-09-01,12,月次更新,2024-09-01
LT_INT_001454,C061,SUP009,2024-11-01,14,月次更新,2024-11-01
LT_INT_001455,C061,SUP009,2024-12-01,11,月次更新,2024-12-01
LT_INT_001456,C061,SUP009,2025-02-01,11,月次更新,2025-02-01
LT_INT_001457,C061,SUP009,2025-03-01,12,月次更新,2025-03-01
LT_INT_001458,C061,SUP009,2025-05-01,12,月次更新,2025-05-01
LT_INT_001459,C061,SUP009,2025-06-01,11,月次更新,2025-06-01
LT_INT_001460,C061,SUP009,2025-08-01,13,月次更新,2025-08-01
LT_INT_001461,C061,SUP009,2025-09-01,13,月次更新,2025-09-01
LT_INT_001462,C061,SUP009,2025-11-01,13,月次更新,2025-11-01
LT_INT_001463,C061,SUP009,2025-12-01,13,月次更新,2025-12-01
LT000794,C062,SUP002,2023-01-01,21,初回登録,2023-01-01
LT000795,C062,SUP002,2023-04-01,18,物流混雑緩和,2023-04-01
LT000796,C062,SUP002,2023-07-01,16,需給改善,2023-07-01
LT000797,C062,SUP002,2023-10-01,15,通常,2023-10-01
LT000798,C062,SUP002,2024-01-01,14,通常,2024-01-01
LT000799,C062,SUP002,2024-04-01,12,需給改善,2024-04-01
LT000800,C062,SUP002,2024-07-01,12,通常,2024-07-01
LT000801,C062,SUP002,2024-10-01,11,通常,2024-10-01
LT000802,C062,SUP002,2025-01-01,10,通常,2025-01-01
LT000803,C062,SUP002,2025-04-01,11,通常,2025-04-01
LT000804,C062,SUP002,2025-07-01,9,通常,2025-07-01
LT000805,C062,SUP002,2025-10-01,9,通常,2025-10-01
LT000806,C062,SUP002,2026-01-01,9,通常,2026-01-01
LT_INT_001464,C062,SUP002,2023-02-01,20,月次更新,2023-02-01
LT_INT_001465,C062,SUP002,2023-03-01,18,月次更新,2023-03-01
LT_INT_001466,C062,SUP002,2023-05-01,18,月次更新,2023-05-01
LT_INT_001467,C062,SUP002,2023-06-01,15,月次更新,2023-06-01
LT_INT_001468,C062,SUP002,2023-08-01,14,月次更新,2023-08-01
LT_INT_001469,C062,SUP002,2023-09-01,15,月次更新,2023-09-01
LT_INT_001470,C062,SUP002,2023-11-01,15,月次更新,2023-11-01
LT_INT_001471,C062,SUP002,2023-12-01,15,月次更新,2023-12-01
LT_INT_001472,C062,SUP002,2024-02-01,14,月次更新,2024-02-01
LT_INT_001473,C062,SUP002,2024-03-01,12,月次更新,2024-03-01
LT_INT_001474,C062,SUP002,2024-05-01,12,月次更新,2024-05-01
LT_INT_001475,C062,SUP002,2024-06-01,12,月次更新,2024-06-01
LT_INT_001476,C062,SUP002,2024-08-01,11,月次更新,2024-08-01
LT_INT_001477,C062,SUP002,2024-09-01,11,月次更新,2024-09-01
LT_INT_001478,C062,SUP002,2024-11-01,11,月次更新,2024-11-01
LT_INT_001479,C062,SUP002,2024-12-01,9,月次更新,2024-12-01
LT_INT_001480,C062,SUP002,2025-02-01,11,月次更新,2025-02-01
LT_INT_001481,C062,SUP002,2025-03-01,9,月次更新,2025-03-01
LT_INT_001482,C062,SUP002,2025-05-01,11,月次更新,2025-05-01
LT_INT_001483,C062,SUP002,2025-06-01,10,月次更新,2025-06-01
LT_INT_001484,C062,SUP002,2025-08-01,9,月次更新,2025-08-01
LT_INT_001485,C062,SUP002,2025-09-01,9,月次更新,2025-09-01
LT_INT_001486,C062,SUP002,2025-11-01,9,月次更新,2025-11-01
LT_INT_001487,C062,SUP002,2025-12-01,9,月次更新,2025-12-01
LT000807,C063,SUP008,2023-01-01,43,初回登録,2023-01-01
LT000808,C063,SUP008,2023-04-01,37,需給改善,2023-04-01
LT000809,C063,SUP008,2023-07-01,32,物流混雑緩和,2023-07-01
LT000810,C063,SUP008,2023-10-01,26,物流混雑緩和,2023-10-01
LT000811,C063,SUP008,2024-01-01,27,通常,2024-01-01
LT000812,C063,SUP008,2024-04-01,26,通常,2024-04-01
LT000813,C063,SUP008,2024-07-01,21,増産効果,2024-07-01
LT000814,C063,SUP008,2024-10-01,21,通常,2024-10-01
LT000815,C063,SUP008,2025-01-01,20,通常,2025-01-01
LT000816,C063,SUP008,2025-04-01,19,通常,2025-04-01
LT000817,C063,SUP008,2025-07-01,18,地政学リスク,2025-07-01
LT000818,C063,SUP008,2025-10-01,18,需給改善,2025-10-01
LT000819,C063,SUP008,2026-01-01,18,通常,2026-01-01
LT_INT_001488,C063,SUP008,2023-02-01,41,月次更新,2023-02-01
LT_INT_001489,C063,SUP008,2023-03-01,40,月次更新,2023-03-01
LT_INT_001490,C063,SUP008,2023-05-01,34,月次更新,2023-05-01
LT_INT_001491,C063,SUP008,2023-06-01,33,月次更新,2023-06-01
LT_INT_001492,C063,SUP008,2023-08-01,30,月次更新,2023-08-01
LT_INT_001493,C063,SUP008,2023-09-01,29,月次更新,2023-09-01
LT_INT_001494,C063,SUP008,2023-11-01,26,月次更新,2023-11-01
LT_INT_001495,C063,SUP008,2023-12-01,25,月次更新,2023-12-01
LT_INT_001496,C063,SUP008,2024-02-01,27,月次更新,2024-02-01
LT_INT_001497,C063,SUP008,2024-03-01,27,月次更新,2024-03-01
LT_INT_001498,C063,SUP008,2024-05-01,23,月次更新,2024-05-01
LT_INT_001499,C063,SUP008,2024-06-01,23,月次更新,2024-06-01
LT_INT_001500,C063,SUP008,2024-08-01,21,月次更新,2024-08-01
LT_INT_001501,C063,SUP008,2024-09-01,21,月次更新,2024-09-01
LT_INT_001502,C063,SUP008,2024-11-01,19,月次更新,2024-11-01
LT_INT_001503,C063,SUP008,2024-12-01,20,月次更新,2024-12-01
LT_INT_001504,C063,SUP008,2025-02-01,18,月次更新,2025-02-01
LT_INT_001505,C063,SUP008,2025-03-01,18,月次更新,2025-03-01
LT_INT_001506,C063,SUP008,2025-05-01,20,月次更新,2025-05-01
LT_INT_001507,C063,SUP008,2025-06-01,20,月次更新,2025-06-01
LT_INT_001508,C063,SUP008,2025-08-01,18,月次更新,2025-08-01
LT_INT_001509,C063,SUP008,2025-09-01,18,月次更新,2025-09-01
LT_INT_001510,C063,SUP008,2025-11-01,18,月次更新,2025-11-01
LT_INT_001511,C063,SUP008,2025-12-01,18,月次更新,2025-12-01
LT000820,C064,SUP009,2023-01-01,18,初回登録,2023-01-01
LT000821,C064,SUP009,2023-04-01,15,需給改善,2023-04-01
LT000822,C064,SUP009,2023-07-01,13,工場増強,2023-07-01
LT000823,C064,SUP009,2023-10-01,10,増産効果,2023-10-01
LT000824,C064,SUP009,2024-01-01,10,通常,2024-01-01
LT000825,C064,SUP009,2024-04-01,10,通常,2024-04-01
