forecast_id,product_id,customer_id,forecast_month,forecast_qty,forecast_accuracy,created_at
FC002107,P007,CUS002,2026-07-01,1065,0.7407,2026-03-15
FC002108,P008,CUS002,2026-07-01,2020,0.674,2026-03-15
FC002109,P009,CUS002,2026-07-01,1621,0.5433,2026-03-15
FC002110,P010,CUS002,2026-07-01,852,0.5626,2026-03-15
FC002111,P011,CUS003,2026-07-01,919,0.6786,2026-03-15
FC002112,P012,CUS003,2026-07-01,986,0.57,2026-03-15
FC002113,P013,CUS003,2026-07-01,822,0.6845,2026-03-15
FC002114,P014,CUS003,2026-07-01,434,0.6529,2026-03-15
FC002115,P015,CUS003,2026-07-01,730,0.5619,2026-03-15
FC002116,P016,CUS004,2026-07-01,573,0.6895,2026-03-15
FC002117,P017,CUS004,2026-07-01,367,0.529,2026-03-15
FC002118,P018,CUS004,2026-07-01,502,0.5102,2026-03-15
FC002119,P019,CUS004,2026-07-01,547,0.6759,2026-03-15
FC002120,P020,CUS004,2026-07-01,523,0.5245,2026-03-15
FC002121,P021,CUS005,2026-07-01,949,0.6184,2026-03-15
FC002122,P022,CUS005,2026-07-01,771,0.6085,2026-03-15
FC002123,P023,CUS005,2026-07-01,459,0.654,2026-03-15
FC002124,P024,CUS005,2026-07-01,637,0.5113,2026-03-15
FC002125,P025,CUS005,2026-07-01,771,0.6565,2026-03-15
FC002126,P026,CUS001,2026-07-01,1014,0.7141,2026-03-15
FC002127,P027,CUS001,2026-07-01,748,0.5407,2026-03-15
FC002128,P028,CUS001,2026-07-01,802,0.6606,2026-03-15
FC002129,P029,CUS001,2026-07-01,1210,0.6464,2026-03-15
FC002130,P030,CUS001,2026-07-01,1294,0.6439,2026-03-15
FC002131,P031,CUS002,2026-07-01,1164,0.6608,2026-03-15
FC002132,P032,CUS002,2026-07-01,982,0.6364,2026-03-15
FC002133,P033,CUS002,2026-07-01,969,0.5965,2026-03-15
FC002134,P034,CUS002,2026-07-01,1172,0.7263,2026-03-15
FC002135,P035,CUS002,2026-07-01,675,0.5173,2026-03-15
FC002136,P036,CUS003,2026-07-01,377,0.5046,2026-03-15
FC002137,P037,CUS003,2026-07-01,412,0.6708,2026-03-15
FC002138,P038,CUS003,2026-07-01,341,0.5797,2026-03-15
FC002139,P039,CUS003,2026-07-01,481,0.5058,2026-03-15
FC002140,P040,CUS003,2026-07-01,312,0.5705,2026-03-15
FC002141,P041,CUS004,2026-07-01,1214,0.6742,2026-03-15
FC002142,P042,CUS004,2026-07-01,1201,0.7194,2026-03-15
FC002143,P043,CUS004,2026-07-01,1068,0.7009,2026-03-15
FC002144,P044,CUS004,2026-07-01,802,0.5444,2026-03-15
FC002145,P045,CUS004,2026-07-01,868,0.7017,2026-03-15
FC002146,P046,CUS005,2026-07-01,418,0.6032,2026-03-15
FC002147,P047,CUS005,2026-07-01,610,0.6941,2026-03-15
FC002148,P048,CUS005,2026-07-01,668,0.7327,2026-03-15
FC002149,P049,CUS005,2026-07-01,817,0.6072,2026-03-15
FC002150,P050,CUS005,2026-07-01,806,0.6886,2026-03-15
FC002151,P001,CUS001,2026-08-01,883,0.7256,2026-03-15
FC002152,P002,CUS001,2026-08-01,1128,0.7066,2026-03-15
FC002153,P003,CUS001,2026-08-01,806,0.7239,2026-03-15
FC002154,P004,CUS001,2026-08-01,1076,0.5027,2026-03-15
FC002155,P005,CUS001,2026-08-01,677,0.5228,2026-03-15
FC002156,P006,CUS002,2026-08-01,1525,0.7375,2026-03-15
FC002157,P007,CUS002,2026-08-01,1362,0.6434,2026-03-15
FC002158,P008,CUS002,2026-08-01,1843,0.6121,2026-03-15
FC002159,P009,CUS002,2026-08-01,1510,0.5822,2026-03-15
FC002160,P010,CUS002,2026-08-01,966,0.6881,2026-03-15
FC002161,P011,CUS003,2026-08-01,952,0.6974,2026-03-15
FC002162,P012,CUS003,2026-08-01,798,0.6236,2026-03-15
FC002163,P013,CUS003,2026-08-01,606,0.6374,2026-03-15
FC002164,P014,CUS003,2026-08-01,406,0.7219,2026-03-15
FC002165,P015,CUS003,2026-08-01,690,0.5293,2026-03-15
FC002166,P016,CUS004,2026-08-01,516,0.6904,2026-03-15
FC002167,P017,CUS004,2026-08-01,430,0.5253,2026-03-15
FC002168,P018,CUS004,2026-08-01,491,0.6752,2026-03-15
FC002169,P019,CUS004,2026-08-01,416,0.7055,2026-03-15
FC002170,P020,CUS004,2026-08-01,541,0.5203,2026-03-15
FC002171,P021,CUS005,2026-08-01,804,0.7467,2026-03-15
FC002172,P022,CUS005,2026-08-01,795,0.5927,2026-03-15
FC002173,P023,CUS005,2026-08-01,500,0.7368,2026-03-15
FC002174,P024,CUS005,2026-08-01,678,0.6883,2026-03-15
FC002175,P025,CUS005,2026-08-01,745,0.5209,2026-03-15
FC002176,P026,CUS001,2026-08-01,1061,0.6396,2026-03-15
FC002177,P027,CUS001,2026-08-01,674,0.7266,2026-03-15
FC002178,P028,CUS001,2026-08-01,786,0.6232,2026-03-15
FC002179,P029,CUS001,2026-08-01,1163,0.6172,2026-03-15
FC002180,P030,CUS001,2026-08-01,957,0.5297,2026-03-15
FC002181,P031,CUS002,2026-08-01,1030,0.6623,2026-03-15
FC002182,P032,CUS002,2026-08-01,1032,0.6458,2026-03-15
FC002183,P033,CUS002,2026-08-01,941,0.5937,2026-03-15
FC002184,P034,CUS002,2026-08-01,931,0.7171,2026-03-15
FC002185,P035,CUS002,2026-08-01,658,0.7408,2026-03-15
FC002186,P036,CUS003,2026-08-01,354,0.7425,2026-03-15
FC002187,P037,CUS003,2026-08-01,391,0.7228,2026-03-15
FC002188,P038,CUS003,2026-08-01,382,0.7482,2026-03-15
FC002189,P039,CUS003,2026-08-01,367,0.6385,2026-03-15
FC002190,P040,CUS003,2026-08-01,315,0.6308,2026-03-15
FC002191,P041,CUS004,2026-08-01,1376,0.6739,2026-03-15
FC002192,P042,CUS004,2026-08-01,1102,0.6569,2026-03-15
FC002193,P043,CUS004,2026-08-01,988,0.7253,2026-03-15
FC002194,P044,CUS004,2026-08-01,716,0.5702,2026-03-15
FC002195,P045,CUS004,2026-08-01,886,0.7226,2026-03-15
FC002196,P046,CUS005,2026-08-01,347,0.655,2026-03-15
FC002197,P047,CUS005,2026-08-01,572,0.547,2026-03-15
FC002198,P048,CUS005,2026-08-01,670,0.5883,2026-03-15
FC002199,P049,CUS005,2026-08-01,731,0.5194,2026-03-15
FC002200,P050,CUS005,2026-08-01,828,0.7466,2026-03-15
FC002201,P001,CUS001,2026-09-01,1012,0.634,2026-03-15
FC002202,P002,CUS001,2026-09-01,1011,0.7034,2026-03-15
FC002203,P003,CUS001,2026-09-01,857,0.5407,2026-03-15
FC002204,P004,CUS001,2026-09-01,1190,0.7056,2026-03-15
FC002205,P005,CUS001,2026-09-01,652,0.6814,2026-03-15
FC002206,P006,CUS002,2026-09-01,1587,0.6046,2026-03-15
FC002207,P007,CUS002,2026-09-01,1291,0.7165,2026-03-15
FC002208,P008,CUS002,2026-09-01,1458,0.5066,2026-03-15
FC002209,P009,CUS002,2026-09-01,1477,0.7026,2026-03-15
FC002210,P010,CUS002,2026-09-01,1002,0.5376,2026-03-15
FC002211,P011,CUS003,2026-09-01,857,0.5952,2026-03-15
FC002212,P012,CUS003,2026-09-01,988,0.7105,2026-03-15
FC002213,P013,CUS003,2026-09-01,733,0.6172,2026-03-15
FC002214,P014,CUS003,2026-09-01,383,0.5684,2026-03-15
FC002215,P015,CUS003,2026-09-01,597,0.7162,2026-03-15
FC002216,P016,CUS004,2026-09-01,603,0.7499,2026-03-15
FC002217,P017,CUS004,2026-09-01,455,0.6389,2026-03-15
FC002218,P018,CUS004,2026-09-01,578,0.7362,2026-03-15
FC002219,P019,CUS004,2026-09-01,503,0.5618,2026-03-15
FC002220,P020,CUS004,2026-09-01,478,0.5323,2026-03-15
FC002221,P021,CUS005,2026-09-01,994,0.6515,2026-03-15
FC002222,P022,CUS005,2026-09-01,723,0.6679,2026-03-15
FC002223,P023,CUS005,2026-09-01,451,0.5895,2026-03-15
FC002224,P024,CUS005,2026-09-01,498,0.6679,2026-03-15
FC002225,P025,CUS005,2026-09-01,741,0.6931,2026-03-15
FC002226,P026,CUS001,2026-09-01,938,0.713,2026-03-15
FC002227,P027,CUS001,2026-09-01,667,0.6402,2026-03-15
FC002228,P028,CUS001,2026-09-01,943,0.6009,2026-03-15
FC002229,P029,CUS001,2026-09-01,1155,0.5072,2026-03-15
FC002230,P030,CUS001,2026-09-01,1132,0.6551,2026-03-15
FC002231,P031,CUS002,2026-09-01,1176,0.5532,2026-03-15
FC002232,P032,CUS002,2026-09-01,816,0.5036,2026-03-15
FC002233,P033,CUS002,2026-09-01,752,0.6475,2026-03-15
FC002234,P034,CUS002,2026-09-01,917,0.6094,2026-03-15
FC002235,P035,CUS002,2026-09-01,766,0.5871,2026-03-15
FC002236,P036,CUS003,2026-09-01,396,0.6959,2026-03-15
FC002237,P037,CUS003,2026-09-01,418,0.6555,2026-03-15
FC002238,P038,CUS003,2026-09-01,400,0.7374,2026-03-15
FC002239,P039,CUS003,2026-09-01,358,0.7316,2026-03-15
FC002240,P040,CUS003,2026-09-01,262,0.5646,2026-03-15
FC002241,P041,CUS004,2026-09-01,1246,0.745,2026-03-15
FC002242,P042,CUS004,2026-09-01,1062,0.5822,2026-03-15
FC002243,P043,CUS004,2026-09-01,955,0.56,2026-03-15
FC002244,P044,CUS004,2026-09-01,689,0.5322,2026-03-15
FC002245,P045,CUS004,2026-09-01,660,0.538,2026-03-15
FC002246,P046,CUS005,2026-09-01,299,0.6602,2026-03-15
FC002247,P047,CUS005,2026-09-01,528,0.5864,2026-03-15
FC002248,P048,CUS005,2026-09-01,722,0.6185,2026-03-15
FC002249,P049,CUS005,2026-09-01,713,0.5431,2026-03-15
FC002250,P050,CUS005,2026-09-01,626,0.5102,2026-03-15
FC002251,P001,CUS001,2026-10-01,817,0.5696,2026-03-15
FC002252,P002,CUS001,2026-10-01,920,0.5222,2026-03-15
FC002253,P003,CUS001,2026-10-01,683,0.6152,2026-03-15
FC002254,P004,CUS001,2026-10-01,918,0.5911,2026-03-15
FC002255,P005,CUS001,2026-10-01,546,0.6726,2026-03-15
FC002256,P006,CUS002,2026-10-01,1257,0.6999,2026-03-15
FC002257,P007,CUS002,2026-10-01,1127,0.5204,2026-03-15
FC002258,P008,CUS002,2026-10-01,1784,0.7302,2026-03-15
FC002259,P009,CUS002,2026-10-01,1265,0.5692,2026-03-15
FC002260,P010,CUS002,2026-10-01,907,0.6871,2026-03-15
FC002261,P011,CUS003,2026-10-01,717,0.5523,2026-03-15
FC002262,P012,CUS003,2026-10-01,791,0.6211,2026-03-15
FC002263,P013,CUS003,2026-10-01,654,0.5922,2026-03-15
FC002264,P014,CUS003,2026-10-01,369,0.6869,2026-03-15
FC002265,P015,CUS003,2026-10-01,563,0.5631,2026-03-15
FC002266,P016,CUS004,2026-10-01,557,0.7238,2026-03-15
FC002267,P017,CUS004,2026-10-01,377,0.633,2026-03-15
FC002268,P018,CUS004,2026-10-01,448,0.6119,2026-03-15
FC002269,P019,CUS004,2026-10-01,436,0.5606,2026-03-15
FC002270,P020,CUS004,2026-10-01,429,0.5943,2026-03-15
FC002271,P021,CUS005,2026-10-01,712,0.5805,2026-03-15
FC002272,P022,CUS005,2026-10-01,683,0.5819,2026-03-15
FC002273,P023,CUS005,2026-10-01,366,0.7226,2026-03-15
FC002274,P024,CUS005,2026-10-01,550,0.6698,2026-03-15
FC002275,P025,CUS005,2026-10-01,761,0.6246,2026-03-15
FC002276,P026,CUS001,2026-10-01,776,0.6343,2026-03-15
FC002277,P027,CUS001,2026-10-01,641,0.6864,2026-03-15
FC002278,P028,CUS001,2026-10-01,789,0.5319,2026-03-15
FC002279,P029,CUS001,2026-10-01,1153,0.5908,2026-03-15
FC002280,P030,CUS001,2026-10-01,1043,0.6427,2026-03-15
FC002281,P031,CUS002,2026-10-01,1007,0.7466,2026-03-15
FC002282,P032,CUS002,2026-10-01,897,0.5593,2026-03-15
FC002283,P033,CUS002,2026-10-01,658,0.5382,2026-03-15
FC002284,P034,CUS002,2026-10-01,831,0.5402,2026-03-15
FC002285,P035,CUS002,2026-10-01,588,0.5713,2026-03-15
FC002286,P036,CUS003,2026-10-01,338,0.7242,2026-03-15
FC002287,P037,CUS003,2026-10-01,358,0.6311,2026-03-15
FC002288,P038,CUS003,2026-10-01,333,0.7456,2026-03-15
FC002289,P039,CUS003,2026-10-01,336,0.5995,2026-03-15
FC002290,P040,CUS003,2026-10-01,285,0.7164,2026-03-15
FC002291,P041,CUS004,2026-10-01,1312,0.5645,2026-03-15
FC002292,P042,CUS004,2026-10-01,911,0.6672,2026-03-15
FC002293,P043,CUS004,2026-10-01,984,0.6392,2026-03-15
FC002294,P044,CUS004,2026-10-01,766,0.57,2026-03-15
FC002295,P045,CUS004,2026-10-01,763,0.5468,2026-03-15
FC002296,P046,CUS005,2026-10-01,302,0.6064,2026-03-15
FC002297,P047,CUS005,2026-10-01,556,0.5606,2026-03-15
FC002298,P048,CUS005,2026-10-01,542,0.6527,2026-03-15
FC002299,P049,CUS005,2026-10-01,604,0.6453,2026-03-15
FC002300,P050,CUS005,2026-10-01,587,0.6203,2026-03-15
